costo,qos,instancia,metodo,interacion
0.588908155,25534.554739,AMPL2,CPLEX,0
0.588933155,25499.761439,AMPL2,CPLEX,0
0.588958155,25473.112739,AMPL2,CPLEX,0
0.588983155,25438.319439,AMPL2,CPLEX,0
0.589008155,25403.526139,AMPL2,CPLEX,0
0.589033155,25368.732839,AMPL2,CPLEX,0
0.589058155,25333.939539,AMPL2,CPLEX,0
0.589083155,25299.146239,AMPL2,CPLEX,0
0.589108155,25264.352939,AMPL2,CPLEX,0
0.589133155,25229.559639,AMPL2,CPLEX,0
0.589158155,25194.766339,AMPL2,CPLEX,0
0.589183155,25159.973039,AMPL2,CPLEX,0
0.589228155,25152.894339,AMPL2,CPLEX,0
0.589253155,25118.101039,AMPL2,CPLEX,0
0.589278155,25083.307739,AMPL2,CPLEX,0
0.589303155,25048.514439,AMPL2,CPLEX,0
0.589328155,25013.721139,AMPL2,CPLEX,0
0.589353155,24978.927839,AMPL2,CPLEX,0
0.589378155,24944.134539,AMPL2,CPLEX,0
0.589403155,24909.341239,AMPL2,CPLEX,0
0.589428155,24874.547939,AMPL2,CPLEX,0
0.589453155,24839.754639,AMPL2,CPLEX,0
0.589548155,24817.266279,AMPL2,CPLEX,0
0.589573155,24782.472979,AMPL2,CPLEX,0
0.589598155,24747.679679,AMPL2,CPLEX,0
0.589623155,24712.886379,AMPL2,CPLEX,0
0.589648155,24678.093079,AMPL2,CPLEX,0
0.589673155,24643.299779,AMPL2,CPLEX,0
0.589698155,24608.506479,AMPL2,CPLEX,0
0.589723155,24573.713179,AMPL2,CPLEX,0
0.589748155,24538.919879,AMPL2,CPLEX,0
0.589773155,24504.126579,AMPL2,CPLEX,0
0.636748155,24474.867159,AMPL2,CPLEX,0
0.636773155,24440.073859,AMPL2,CPLEX,0
0.636798155,24411.815519,AMPL2,CPLEX,0
0.636823155,24377.022219,AMPL2,CPLEX,0
0.636848155,24342.228919,AMPL2,CPLEX,0
0.636873155,24307.435619,AMPL2,CPLEX,0
0.637198155,24285.541759,AMPL2,CPLEX,0
0.637223155,24255.172929,AMPL2,CPLEX,0
0.637398155,24220.753599,AMPL2,CPLEX,0
0.637423155,24185.960299,AMPL2,CPLEX,0
0.648966755,24156.766219,AMPL2,CPLEX,0
0.648991755,24121.972919,AMPL2,CPLEX,0
0.649016755,24087.179619,AMPL2,CPLEX,0
0.649041755,24052.386319,AMPL2,CPLEX,0
0.649066755,24017.593019,AMPL2,CPLEX,0
0.653818155,24008.087229,AMPL2,CPLEX,0
0.653843155,23973.293929,AMPL2,CPLEX,0
0.653918155,23877.058629,AMPL2,CPLEX,0
0.653943155,23842.265329,AMPL2,CPLEX,0
0.653968155,23807.472029,AMPL2,CPLEX,0
0.653993155,23772.678729,AMPL2,CPLEX,0
0.654018155,23737.885429,AMPL2,CPLEX,0
0.654043155,23703.092129,AMPL2,CPLEX,0
0.671658155,23675.907569,AMPL2,CPLEX,0
0.671683155,23641.114269,AMPL2,CPLEX,0
0.672953155,23636.452084,AMPL2,CPLEX,0
0.672978155,23601.658784,AMPL2,CPLEX,0
0.673003155,23566.865484,AMPL2,CPLEX,0
0.673028155,23532.072184,AMPL2,CPLEX,0
0.673053155,23497.278884,AMPL2,CPLEX,0
0.701468155,23488.931779,AMPL2,CPLEX,0
0.701468155,23484.507309,AMPL2,CPLEX,0
0.701493155,23454.138479,AMPL2,CPLEX,0
0.701668155,23419.719149,AMPL2,CPLEX,0
0.701693155,23384.925849,AMPL2,CPLEX,0
0.713246405,23366.431699,AMPL2,CPLEX,0
0.713236755,23355.731769,AMPL2,CPLEX,0
0.713261755,23320.938469,AMPL2,CPLEX,0
0.713286755,23286.145169,AMPL2,CPLEX,0
0.713311755,23251.351869,AMPL2,CPLEX,0
0.713336755,23216.558569,AMPL2,CPLEX,0
0.720678155,23213.905904,AMPL2,CPLEX,0
0.720703155,23179.112604,AMPL2,CPLEX,0
0.730976755,23154.580709,AMPL2,CPLEX,0
0.732246755,23149.918524,AMPL2,CPLEX,0
0.732271755,23115.125224,AMPL2,CPLEX,0
0.732296755,23080.331924,AMPL2,CPLEX,0
0.732321755,23045.538624,AMPL2,CPLEX,0
0.732346755,23010.745324,AMPL2,CPLEX,0
0.735873155,22983.915204,AMPL2,CPLEX,0
0.735853155,22979.253019,AMPL2,CPLEX,0
0.735878155,22944.459719,AMPL2,CPLEX,0
0.735903155,22909.666419,AMPL2,CPLEX,0
0.735928155,22874.873119,AMPL2,CPLEX,0
0.735953155,22840.079819,AMPL2,CPLEX,0
0.737223155,22835.417634,AMPL2,CPLEX,0
0.737248155,22800.624334,AMPL2,CPLEX,0
0.737273155,22765.831034,AMPL2,CPLEX,0
0.737298155,22731.037734,AMPL2,CPLEX,0
0.737323155,22696.244434,AMPL2,CPLEX,0
0.754938155,22669.059874,AMPL2,CPLEX,0
0.754963155,22634.266574,AMPL2,CPLEX,0
0.783378155,22621.494999,AMPL2,CPLEX,0
0.783403155,22591.126169,AMPL2,CPLEX,0
0.783578155,22556.706839,AMPL2,CPLEX,0
0.783603155,22521.913539,AMPL2,CPLEX,0
0.784723155,22512.452914,AMPL2,CPLEX,0
0.784748155,22482.084084,AMPL2,CPLEX,0
0.784748155,22477.659614,AMPL2,CPLEX,0
0.784773155,22447.290784,AMPL2,CPLEX,0
0.784948155,22412.871454,AMPL2,CPLEX,0
0.784973155,22378.078154,AMPL2,CPLEX,0
0.795246755,22353.546259,AMPL2,CPLEX,0
0.796516755,22348.884074,AMPL2,CPLEX,0
0.796541755,22314.090774,AMPL2,CPLEX,0
0.796566755,22279.297474,AMPL2,CPLEX,0
0.796591755,22244.504174,AMPL2,CPLEX,0
0.796616755,22209.710874,AMPL2,CPLEX,0
0.814231755,22182.526314,AMPL2,CPLEX,0
0.814256755,22147.733014,AMPL2,CPLEX,0
0.818213155,22120.902894,AMPL2,CPLEX,0
0.818623155,22116.240709,AMPL2,CPLEX,0
0.818648155,22081.447409,AMPL2,CPLEX,0
0.818673155,22046.654109,AMPL2,CPLEX,0
0.818698155,22011.860809,AMPL2,CPLEX,0
0.818723155,21977.067509,AMPL2,CPLEX,0
0.819133155,21972.405324,AMPL2,CPLEX,0
0.819158155,21937.612024,AMPL2,CPLEX,0
0.819183155,21902.818724,AMPL2,CPLEX,0
0.819208155,21868.025424,AMPL2,CPLEX,0
0.819233155,21833.232124,AMPL2,CPLEX,0
0.82344099,21806.047564,AMPL2,CPLEX,0
0.82346599,21771.254264,AMPL2,CPLEX,0
0.82387599,21766.592079,AMPL2,CPLEX,0
0.82390099,21731.798779,AMPL2,CPLEX,0
0.82392599,21697.005479,AMPL2,CPLEX,0
0.82395099,21662.212179,AMPL2,CPLEX,0
0.82397599,21627.418879,AMPL2,CPLEX,0
0.82438599,21622.756694,AMPL2,CPLEX,0
0.82441099,21587.963394,AMPL2,CPLEX,0
0.82443599,21553.170094,AMPL2,CPLEX,0
0.82446099,21518.376794,AMPL2,CPLEX,0
0.82448599,21483.583494,AMPL2,CPLEX,0
0.82489599,21478.921309,AMPL2,CPLEX,0
0.82492099,21444.128009,AMPL2,CPLEX,0
0.82494599,21409.334709,AMPL2,CPLEX,0
0.82497099,21374.541409,AMPL2,CPLEX,0
0.82499599,21339.748109,AMPL2,CPLEX,0
0.87156099,21321.685834,AMPL2,CPLEX,0
0.87158599,21286.892534,AMPL2,CPLEX,0
0.87191099,21269.423144,AMPL2,CPLEX,0
0.87191099,21264.998674,AMPL2,CPLEX,0
0.87193599,21234.629844,AMPL2,CPLEX,0
0.87204599,21212.643749,AMPL2,CPLEX,0
0.87207099,21177.850449,AMPL2,CPLEX,0
0.87209599,21143.057149,AMPL2,CPLEX,0
0.87242099,21125.587759,AMPL2,CPLEX,0
0.87242099,21121.163289,AMPL2,CPLEX,0
0.87244599,21090.794459,AMPL2,CPLEX,0
0.87262099,21056.375129,AMPL2,CPLEX,0
0.87264599,21021.581829,AMPL2,CPLEX,0
0.88377959,20997.049934,AMPL2,CPLEX,0
0.88418959,20992.387749,AMPL2,CPLEX,0
0.88421459,20957.594449,AMPL2,CPLEX,0
0.88423959,20922.801149,AMPL2,CPLEX,0
0.88426459,20888.007849,AMPL2,CPLEX,0
0.88428959,20853.214549,AMPL2,CPLEX,0
0.88824599,20826.384429,AMPL2,CPLEX,0
0.88865599,20821.722244,AMPL2,CPLEX,0
0.88868099,20786.928944,AMPL2,CPLEX,0
0.88870599,20752.135644,AMPL2,CPLEX,0
0.88873099,20717.342344,AMPL2,CPLEX,0
0.88875599,20682.549044,AMPL2,CPLEX,0
0.88916599,20677.886859,AMPL2,CPLEX,0
0.88919099,20643.093559,AMPL2,CPLEX,0
0.88921599,20608.300259,AMPL2,CPLEX,0
0.88924099,20573.506959,AMPL2,CPLEX,0
0.88926599,20538.713659,AMPL2,CPLEX,0
0.93193959,20535.048269,AMPL2,CPLEX,0
0.93589599,20508.218149,AMPL2,CPLEX,0
0.93615599,20503.181994,AMPL2,CPLEX,0
0.93615599,20498.757524,AMPL2,CPLEX,0
0.93618099,20463.964224,AMPL2,CPLEX,0
0.93620599,20433.595394,AMPL2,CPLEX,0
0.93638099,20399.176064,AMPL2,CPLEX,0
0.93640599,20364.382764,AMPL2,CPLEX,0
0.93666599,20359.346609,AMPL2,CPLEX,0
0.93666599,20354.922139,AMPL2,CPLEX,0
0.93669099,20324.553309,AMPL2,CPLEX,0
0.93669099,20320.128839,AMPL2,CPLEX,0
0.93671599,20289.760009,AMPL2,CPLEX,0
0.93689099,20255.340679,AMPL2,CPLEX,0
0.93691599,20220.547379,AMPL2,CPLEX,0
0.94804959,20196.015484,AMPL2,CPLEX,0
0.94845959,20191.353299,AMPL2,CPLEX,0
0.94848459,20156.559999,AMPL2,CPLEX,0
0.94850959,20121.766699,AMPL2,CPLEX,0
0.94853459,20086.973399,AMPL2,CPLEX,0
0.94855959,20052.180099,AMPL2,CPLEX,0
0.98411599,20049.247619,AMPL2,CPLEX,0
0.98426599,20045.197119,AMPL2,CPLEX,0
0.98426599,20041.870209,AMPL2,CPLEX,0
0.98429099,20007.076909,AMPL2,CPLEX,0
0.98434099,19999.456889,AMPL2,CPLEX,0
0.98449099,19995.406389,AMPL2,CPLEX,0
0.98449099,19992.079479,AMPL2,CPLEX,0
0.98451599,19957.286179,AMPL2,CPLEX,0
0.99549959,19947.061834,AMPL2,CPLEX,0
0.99567459,19912.642504,AMPL2,CPLEX,0
0.99569959,19877.849204,AMPL2,CPLEX,0
0.99595959,19872.813049,AMPL2,CPLEX,0
0.99595959,19868.388579,AMPL2,CPLEX,0
0.99598459,19833.595279,AMPL2,CPLEX,0
0.99600959,19803.226449,AMPL2,CPLEX,0
0.99618459,19768.807119,AMPL2,CPLEX,0
0.99620959,19734.013819,AMPL2,CPLEX,0
1.01258959,19715.394814,AMPL2,CPLEX,0
1.01303424,19686.639259,AMPL2,CPLEX,0
1.01304959,19641.146029,AMPL2,CPLEX,0
1.01307459,19606.352729,AMPL2,CPLEX,0
1.01309959,19571.559429,AMPL2,CPLEX,0
1.04335959,19570.334079,AMPL2,CPLEX,0
1.04340959,19562.714059,AMPL2,CPLEX,0
1.04355959,19558.663559,AMPL2,CPLEX,0
1.04355959,19555.336649,AMPL2,CPLEX,0
1.04358459,19520.543349,AMPL2,CPLEX,0
1.04363459,19512.923329,AMPL2,CPLEX,0
1.04378459,19508.872829,AMPL2,CPLEX,0
1.04378459,19505.545919,AMPL2,CPLEX,0
1.04380959,19470.752619,AMPL2,CPLEX,0
1.05571389,19458.298799,AMPL2,CPLEX,0
1.05573889,19423.505499,AMPL2,CPLEX,0
1.06023959,19397.228534,AMPL2,CPLEX,0
1.06049959,19387.767909,AMPL2,CPLEX,0
1.06052459,19352.974609,AMPL2,CPLEX,0
1.06054959,19322.605779,AMPL2,CPLEX,0
1.06072459,19288.186449,AMPL2,CPLEX,0
1.06074959,19253.393149,AMPL2,CPLEX,0
1.09453959,19248.395179,AMPL2,CPLEX,0
1.09478959,19244.423479,AMPL2,CPLEX,0
1.09478959,19240.451779,AMPL2,CPLEX,0
1.10308389,19227.485839,AMPL2,CPLEX,0
1.10333889,19215.867609,AMPL2,CPLEX,0
1.10719806,19205.703979,AMPL2,CPLEX,0
1.10719806,19202.377069,AMPL2,CPLEX,0
1.10768959,19195.559944,AMPL2,CPLEX,0
1.10774959,19189.340429,AMPL2,CPLEX,0
1.10777459,19170.727919,AMPL2,CPLEX,0
1.10794959,19136.308589,AMPL2,CPLEX,0
1.10794959,19134.389789,AMPL2,CPLEX,0
1.10797459,19101.515289,AMPL2,CPLEX,0
1.10817459,19086.517859,AMPL2,CPLEX,0
1.10819959,19051.724559,AMPL2,CPLEX,0
1.10842459,19048.397649,AMPL2,CPLEX,0
1.11122959,19046.922509,AMPL2,CPLEX,0
1.11147959,19038.979109,AMPL2,CPLEX,0
1.11147959,19031.035709,AMPL2,CPLEX,0
1.11172959,19027.064009,AMPL2,CPLEX,0
1.11172959,19023.092309,AMPL2,CPLEX,0
1.12002389,19010.126369,AMPL2,CPLEX,0
1.12025389,18977.678129,AMPL2,CPLEX,0
1.12027889,18942.884829,AMPL2,CPLEX,0
1.15539959,18929.394289,AMPL2,CPLEX,0
1.15815959,18903.814079,AMPL2,CPLEX,0
1.15838459,18900.487169,AMPL2,CPLEX,0
1.15840959,18887.927279,AMPL2,CPLEX,0
1.15840959,18879.983879,AMPL2,CPLEX,0
1.15842959,18869.084119,AMPL2,CPLEX,0
1.15865459,18865.757209,AMPL2,CPLEX,0
1.15865959,18864.097079,AMPL2,CPLEX,0
1.15867959,18845.253919,AMPL2,CPLEX,0
1.15890459,18841.927009,AMPL2,CPLEX,0
1.15892959,18837.310519,AMPL2,CPLEX,0
1.15892959,18829.367119,AMPL2,CPLEX,0
1.15915459,18826.040209,AMPL2,CPLEX,0
1.15917959,18821.423719,AMPL2,CPLEX,0
1.15940459,18818.096809,AMPL2,CPLEX,0
1.16747389,18808.457779,AMPL2,CPLEX,0
1.16769889,18805.130869,AMPL2,CPLEX,0
1.16772889,18793.512639,AMPL2,CPLEX,0
1.17075389,18791.740629,AMPL2,CPLEX,0
1.17075389,18787.768929,AMPL2,CPLEX,0
1.17100389,18783.797229,AMPL2,CPLEX,0
1.17100389,18779.825529,AMPL2,CPLEX,0
1.17935319,18768.830679,AMPL2,CPLEX,0
1.17952819,18734.411349,AMPL2,CPLEX,0
1.17955319,18699.618049,AMPL2,CPLEX,0
1.21467389,18686.127509,AMPL2,CPLEX,0
1.21492889,18674.509279,AMPL2,CPLEX,0
1.21743389,18660.547299,AMPL2,CPLEX,0
1.21765889,18657.220389,AMPL2,CPLEX,0
1.21768389,18636.717099,AMPL2,CPLEX,0
1.21770389,18625.817339,AMPL2,CPLEX,0
1.21792889,18622.490429,AMPL2,CPLEX,0
1.21795389,18601.987139,AMPL2,CPLEX,0
1.21817889,18598.660229,AMPL2,CPLEX,0
1.21820389,18586.100339,AMPL2,CPLEX,0
1.21842889,18582.773429,AMPL2,CPLEX,0
1.21845389,18578.156939,AMPL2,CPLEX,0
1.21867889,18574.830029,AMPL2,CPLEX,0
1.22229306,18573.551459,AMPL2,CPLEX,0
1.22254306,18565.608059,AMPL2,CPLEX,0
1.22254306,18557.664659,AMPL2,CPLEX,0
1.22279306,18553.692959,AMPL2,CPLEX,0
1.22279306,18549.721259,AMPL2,CPLEX,0
1.23028319,18548.046029,AMPL2,CPLEX,0
1.23053319,18544.074329,AMPL2,CPLEX,0
1.23053319,18540.102629,AMPL2,CPLEX,0
1.23108736,18536.755319,AMPL2,CPLEX,0
1.23134236,18525.137089,AMPL2,CPLEX,0
1.26488389,18522.330229,AMPL2,CPLEX,0
1.26488389,18514.386829,AMPL2,CPLEX,0
1.26490389,18503.487069,AMPL2,CPLEX,0
1.26513389,18502.471729,AMPL2,CPLEX,0
1.26513389,18498.500029,AMPL2,CPLEX,0
1.26515389,18495.543669,AMPL2,CPLEX,0
1.26515389,18479.656869,AMPL2,CPLEX,0
1.26540389,18471.713469,AMPL2,CPLEX,0
1.26540389,18463.770069,AMPL2,CPLEX,0
1.26565389,18459.798369,AMPL2,CPLEX,0
1.26565389,18455.826669,AMPL2,CPLEX,0
1.26602127,18428.612469,AMPL2,CPLEX,0
1.26930127,18426.412639,AMPL2,CPLEX,0
1.26955127,18418.469239,AMPL2,CPLEX,0
1.27748319,18414.560639,AMPL2,CPLEX,0
1.27773319,18406.617239,AMPL2,CPLEX,0
1.27773319,18398.673839,AMPL2,CPLEX,0
1.27798319,18394.702139,AMPL2,CPLEX,0
1.27798319,18390.730439,AMPL2,CPLEX,0
1.28104736,18388.844839,AMPL2,CPLEX,0
1.28129736,18380.901439,AMPL2,CPLEX,0
1.28129736,18372.958039,AMPL2,CPLEX,0
1.28129736,18368.986339,AMPL2,CPLEX,0
1.28129736,18365.014639,AMPL2,CPLEX,0
1.28131736,18354.114879,AMPL2,CPLEX,0
1.28154736,18349.127839,AMPL2,CPLEX,0
1.28156736,18346.171479,AMPL2,CPLEX,0
1.28156736,18330.284679,AMPL2,CPLEX,0
1.28181736,18322.341279,AMPL2,CPLEX,0
1.28181736,18314.397879,AMPL2,CPLEX,0
1.28206736,18310.426179,AMPL2,CPLEX,0
1.28206736,18306.454479,AMPL2,CPLEX,0
1.29061666,18281.870309,AMPL2,CPLEX,0
1.31675127,18277.040449,AMPL2,CPLEX,0
1.31700127,18269.097049,AMPL2,CPLEX,0
1.32856736,18265.560349,AMPL2,CPLEX,0
1.32856736,18262.233439,AMPL2,CPLEX,0
1.32881736,18254.290039,AMPL2,CPLEX,0
1.32881736,18246.346639,AMPL2,CPLEX,0
1.32906736,18238.403239,AMPL2,CPLEX,0
1.32937009,18222.703119,AMPL2,CPLEX,0
1.32940974,18210.027649,AMPL2,CPLEX,0
1.32961939,18205.730149,AMPL2,CPLEX,0
1.32963474,18160.236919,AMPL2,CPLEX,0
1.34109666,18146.185089,AMPL2,CPLEX,0
1.34134666,18138.241689,AMPL2,CPLEX,0
1.34134666,18130.298289,AMPL2,CPLEX,0
1.34159666,18126.326589,AMPL2,CPLEX,0
1.34159666,18122.354889,AMPL2,CPLEX,0
1.37663474,18096.184199,AMPL2,CPLEX,0
1.37959474,18083.111859,AMPL2,CPLEX,0
1.37984474,18075.168459,AMPL2,CPLEX,0
1.37984474,18059.281659,AMPL2,CPLEX,0
1.37986474,18048.381899,AMPL2,CPLEX,0
0.21696847,43977.1081399999,AMPL3,CPLEX,0
0.21696847,37782.11452,AMPL3,CPLEX,0
0.21719347,37622.67846,AMPL3,CPLEX,0
0.21719347,37384.05089,AMPL3,CPLEX,0
0.21719347,36952.61099,AMPL3,CPLEX,0
0.21719347,36787.14496,AMPL3,CPLEX,0
0.21719347,36659.2118,AMPL3,CPLEX,0
0.21741847,36559.1058,AMPL3,CPLEX,0
0.21741847,36506.8094,AMPL3,CPLEX,0
0.22021847,36014.15668,AMPL3,CPLEX,0
0.22021847,35111.58477,AMPL3,CPLEX,0
0.22021847,35049.63034,AMPL3,CPLEX,0
0.22021847,34980.8441,AMPL3,CPLEX,0
0.22021847,34896.8178,AMPL3,CPLEX,0
0.22021847,34171.54644,AMPL3,CPLEX,0
0.22046847,33919.46754,AMPL3,CPLEX,0
0.22423847,33843.511962,AMPL3,CPLEX,0
0.22423847,33763.457362,AMPL3,CPLEX,0
0.22450847,33683.402762,AMPL3,CPLEX,0
0.22450847,33603.348162,AMPL3,CPLEX,0
0.22450847,33523.293562,AMPL3,CPLEX,0
0.24205185,33264.541551,AMPL3,CPLEX,0
0.24205185,33170.735511,AMPL3,CPLEX,0
0.24232185,33090.680911,AMPL3,CPLEX,0
0.24232185,32930.571711,AMPL3,CPLEX,0
0.24232185,32815.684851,AMPL3,CPLEX,0
0.25991185,32808.713666,AMPL3,CPLEX,0
0.25993685,32771.064666,AMPL3,CPLEX,0
0.25996185,32733.415666,AMPL3,CPLEX,0
0.26769347,32660.64355,AMPL3,CPLEX,0
0.26791847,32551.46802,AMPL3,CPLEX,0
0.27096847,32517.41033,AMPL3,CPLEX,0
0.27096847,32434.40051,AMPL3,CPLEX,0
0.27168847,32403.636142,AMPL3,CPLEX,0
0.27173347,32263.735662,AMPL3,CPLEX,0
0.27195847,32260.922662,AMPL3,CPLEX,0
0.27195847,32243.526942,AMPL3,CPLEX,0
0.27195847,32240.722662,AMPL3,CPLEX,0
0.27195847,32163.472342,AMPL3,CPLEX,0
0.27454665,32149.81952,AMPL3,CPLEX,0
0.27500847,32125.344532,AMPL3,CPLEX,0
0.27500847,32038.226532,AMPL3,CPLEX,0
0.27904847,32007.904355,AMPL3,CPLEX,0
0.27904847,32003.434055,AMPL3,CPLEX,0
0.27904847,31987.367695,AMPL3,CPLEX,0
0.27904847,31907.313095,AMPL3,CPLEX,0
0.28094847,31888.33132,AMPL3,CPLEX,0
0.28094847,31804.30502,AMPL3,CPLEX,0
0.28099847,31729.88284,AMPL3,CPLEX,0
0.28101347,31711.73748,AMPL3,CPLEX,0
0.28103847,31661.21624,AMPL3,CPLEX,0
0.28121847,31637.84597,AMPL3,CPLEX,0
0.28123347,31622.64362,AMPL3,CPLEX,0
0.28123347,31587.63697,AMPL3,CPLEX,0
0.28123347,31584.24087,AMPL3,CPLEX,0
0.28124847,31477.80394,AMPL3,CPLEX,0
0.28126347,31459.65858,AMPL3,CPLEX,0
0.28498847,31416.309342,AMPL3,CPLEX,0
0.28501847,31410.026662,AMPL3,CPLEX,0
0.28501847,31329.972062,AMPL3,CPLEX,0
0.28503347,31303.648402,AMPL3,CPLEX,0
0.28507847,31189.554622,AMPL3,CPLEX,0
0.28515847,31118.655105,AMPL3,CPLEX,0
0.28528847,31089.808262,AMPL3,CPLEX,0
0.28530347,31063.484602,AMPL3,CPLEX,0
0.28530347,31043.021222,AMPL3,CPLEX,0
0.28538347,31034.390235,AMPL3,CPLEX,0
0.28538347,31025.390465,AMPL3,CPLEX,0
0.28540847,30951.644405,AMPL3,CPLEX,0
0.28540847,30896.650205,AMPL3,CPLEX,0
0.28540847,30866.576205,AMPL3,CPLEX,0
0.28912847,30854.786646,AMPL3,CPLEX,0
0.28917847,30718.744327,AMPL3,CPLEX,0
0.28924847,30658.604637,AMPL3,CPLEX,0
0.28942347,30646.394557,AMPL3,CPLEX,0
0.28942347,30642.163267,AMPL3,CPLEX,0
0.28942347,30637.394787,AMPL3,CPLEX,0
0.28944847,30478.580527,AMPL3,CPLEX,0
0.30280185,30453.390541,AMPL3,CPLEX,0
0.30280185,30423.900621,AMPL3,CPLEX,0
0.30281685,30370.618441,AMPL3,CPLEX,0
0.30281685,30272.038941,AMPL3,CPLEX,0
0.30305685,30250.201561,AMPL3,CPLEX,0
0.30305685,30220.711641,AMPL3,CPLEX,0
0.30307185,30218.468861,AMPL3,CPLEX,0
0.30307185,30132.763071,AMPL3,CPLEX,0
0.30307185,30068.849961,AMPL3,CPLEX,0
0.30308685,30066.607181,AMPL3,CPLEX,0
0.30308685,29916.988281,AMPL3,CPLEX,0
0.30696685,29867.251007,AMPL3,CPLEX,0
0.30699185,29829.602007,AMPL3,CPLEX,0
0.30701685,29791.953007,AMPL3,CPLEX,0
0.30721185,29678.136247,AMPL3,CPLEX,0
0.30723685,29640.487247,AMPL3,CPLEX,0
0.30723685,29512.200347,AMPL3,CPLEX,0
0.30726185,29474.551347,AMPL3,CPLEX,0
0.30728685,29436.902347,AMPL3,CPLEX,0
0.32460685,29429.931162,AMPL3,CPLEX,0
0.32463185,29392.282162,AMPL3,CPLEX,0
0.32465685,29354.633162,AMPL3,CPLEX,0
0.33699685,29276.284881,AMPL3,CPLEX,0
0.33699685,29157.253411,AMPL3,CPLEX,0
0.33699685,29007.634511,AMPL3,CPLEX,0
0.33838512,28913.64932,AMPL3,CPLEX,0
0.33838512,28776.98132,AMPL3,CPLEX,0
0.33838512,28766.36243,AMPL3,CPLEX,0
0.33841012,28755.21125,AMPL3,CPLEX,0
0.33863512,28629.20645,AMPL3,CPLEX,0
0.33863512,28569.64315,AMPL3,CPLEX,0
0.33863512,28526.00875,AMPL3,CPLEX,0
0.33863512,28482.37435,AMPL3,CPLEX,0
0.33863512,28316.20952,AMPL3,CPLEX,0
0.35002847,28297.771731,AMPL3,CPLEX,0
0.35002847,28293.540441,AMPL3,CPLEX,0
0.35002847,28164.751001,AMPL3,CPLEX,0
0.35005347,28129.957701,AMPL3,CPLEX,0
0.35022847,28093.144857,AMPL3,CPLEX,0
0.35336532,28030.602162,AMPL3,CPLEX,0
0.35336532,27996.568632,AMPL3,CPLEX,0
0.35336532,27798.042572,AMPL3,CPLEX,0
0.35336532,27774.812461,AMPL3,CPLEX,0
0.35341032,27699.767951,AMPL3,CPLEX,0
0.35363532,27698.760671,AMPL3,CPLEX,0
0.35363532,27669.846351,AMPL3,CPLEX,0
0.35363532,27414.381251,AMPL3,CPLEX,0
0.35363532,27396.556831,AMPL3,CPLEX,0
0.35363532,27325.955761,AMPL3,CPLEX,0
0.36775685,27227.325906,AMPL3,CPLEX,0
0.36782685,27167.186216,AMPL3,CPLEX,0
0.36800185,27145.976366,AMPL3,CPLEX,0
0.36801185,27139.023786,AMPL3,CPLEX,0
0.36802685,26987.162106,AMPL3,CPLEX,0
0.37158685,26958.580291,AMPL3,CPLEX,0
0.37161185,26920.931291,AMPL3,CPLEX,0
0.37163685,26822.537972,AMPL3,CPLEX,0
0.37166185,26784.888972,AMPL3,CPLEX,0
0.37168685,26747.239972,AMPL3,CPLEX,0
0.37173185,26724.749282,AMPL3,CPLEX,0
0.37175685,26687.100282,AMPL3,CPLEX,0
0.37190685,26582.374172,AMPL3,CPLEX,0
0.37193185,26544.725172,AMPL3,CPLEX,0
0.37195685,26507.076172,AMPL3,CPLEX,0
0.39938512,26492.34947,AMPL3,CPLEX,0
0.39940012,26442.14047,AMPL3,CPLEX,0
0.39941512,26332.30744,AMPL3,CPLEX,0
0.39943012,26314.16208,AMPL3,CPLEX,0
0.40086032,26222.231011,AMPL3,CPLEX,0
0.40086032,26181.284721,AMPL3,CPLEX,0
0.40108532,26098.417121,AMPL3,CPLEX,0
0.40108532,26081.021401,AMPL3,CPLEX,0
0.40216185,26077.808336,AMPL3,CPLEX,0
0.40332512,26060.276605,AMPL3,CPLEX,0
0.40332512,26038.204735,AMPL3,CPLEX,0
0.40332512,25976.250305,AMPL3,CPLEX,0
0.40332512,25973.158605,AMPL3,CPLEX,0
0.40355012,25888.893735,AMPL3,CPLEX,0
0.40355012,25879.893965,AMPL3,CPLEX,0
0.40357512,25721.079705,AMPL3,CPLEX,0
0.41414532,25693.561881,AMPL3,CPLEX,0
0.41414532,25679.517881,AMPL3,CPLEX,0
0.41416032,25669.669112,AMPL3,CPLEX,0
0.41416032,25667.720032,AMPL3,CPLEX,0
0.41416032,25656.227732,AMPL3,CPLEX,0
0.41416032,25649.205732,AMPL3,CPLEX,0
0.41420532,25539.100441,AMPL3,CPLEX,0
0.41441532,25537.406721,AMPL3,CPLEX,0
0.41441532,25518.423591,AMPL3,CPLEX,0
0.41441532,25439.354081,AMPL3,CPLEX,0
0.41443032,25392.567041,AMPL3,CPLEX,0
0.41547685,25348.717996,AMPL3,CPLEX,0
0.41803532,25324.928837,AMPL3,CPLEX,0
0.41810532,25323.914947,AMPL3,CPLEX,0
0.41810532,25316.892947,AMPL3,CPLEX,0
0.41810532,25264.789147,AMPL3,CPLEX,0
0.41825532,25204.332465,AMPL3,CPLEX,0
0.41830532,25068.290146,AMPL3,CPLEX,0
0.41837532,25008.150456,AMPL3,CPLEX,0
0.41855032,24995.940376,AMPL3,CPLEX,0
0.41855032,24986.940606,AMPL3,CPLEX,0
0.41857532,24828.126346,AMPL3,CPLEX,0
0.43672185,24797.681126,AMPL3,CPLEX,0
